-3.490304262474062558e+00,-2.727866735276875687e+01,2.001898560774819771e+02
-1.058660529148839125e+00,-2.643994329795896192e+01,1.952375570170436845e+02
1.756177167765259117e+00,7.955533269423186837e+00,2.768429779276574720e+01
5.791056242649452734e+00,4.487740757285586568e+01,5.137052178845707573e+01
2.192931029135158916e+00,5.091479429229996967e+00,-5.613362619925496233e+01
-5.300638605165824274e-02,-2.080156814191673220e+01,2.652860086620685252e+02
1.009683473663111286e+00,-1.845570106496206719e+01,2.218087998095536477e+02
5.704359865283926467e+00,4.160155444506235511e+01,-1.341676847218458306e+02
7.431043207998773159e-01,3.167862309049861214e+00,-6.651542043697398299e+01
4.670481469813774211e-01,-1.125203049475512529e+01,2.518527996368663082e+02
-1.053395855283648430e+00,-2.222397920498140067e+01,2.768046693578931468e+02
2.527027809210360854e+00,4.332108699780795824e+00,2.025158978588401339e+02
3.197507925700462383e+00,3.172432087051167926e+01,2.810052380627226043e+01
1.144503770086916949e+00,-6.101766290936656567e+00,2.286472642656505343e+02
-5.889824637822145270e-01,-2.455359725783097602e+01,3.571746462611428115e+02
-1.228387011415136287e+00,-1.439514225418924731e+01,5.292551281224302784e+01
7.330314732704848457e-02,-2.306727359345061856e+01,1.116095349586242804e+02
4.558880551113124180e-01,-1.944915277710353863e+01,1.910640855931789304e+02
-2.777049711621662476e-01,-1.173927558783586456e+01,1.884189473592498700e+02
6.288979158027092620e-01,-8.778678112034780767e+00,2.374807014046216693e+02
1.005089791973156954e+00,-1.525949978091641412e+01,2.055710243055772253e+02
1.567890991647429955e+00,-1.520770658148270726e+01,1.596043409626603022e+02
-1.608004014940042983e-02,-1.670527536310251904e+01,7.671623997714499410e+01
-8.255177319980546713e-01,-3.065624122289201381e+01,1.153190519071142148e+02
-6.742366558184006431e-01,-2.438861847357132717e+01,2.156908380797378584e+02
8.838805930524747945e-01,-2.008751596204175982e+01,2.369770214003208082e+02
-2.296623256558963655e-01,-2.463090955072735611e+01,2.050994441885780475e+02
-7.009881083978445337e-01,-2.260919290310820173e+01,3.489407555774375282e+02
2.211404828439875736e-01,-1.233856520000511381e+01,3.104436020158931342e+02
5.976194171108330622e+00,6.030939767801846330e+01,-1.013050442216108564e+02
5.657214673550709172e+00,2.779663394736924076e+01,1.157460699582637460e+02
-1.780233651068756862e+00,-2.238077461028181148e+01,2.520757763197323413e+02
-2.413680966007502260e+00,-1.404525835924308019e+01,9.024230961639089799e+01
-1.742001792070597910e+00,-1.987493554525110540e+01,2.676479283520900481e+02
-5.477221671214115711e-02,-4.635845016687220266e+00,5.583489745146327010e+01
2.626099989986695471e-01,-1.609298735680821935e+01,1.589506513656192226e+02
1.005146371903650415e+00,-9.711247442238036598e+00,2.461397350866866987e+02
-1.012036141422214264e-01,-2.147187807342076482e+01,2.613027668499495348e+02
-3.337013725067413117e-01,-1.619257453941529690e+01,8.273351425200704057e+01
8.408283713646659274e-01,-1.952438010526692480e+01,3.317937537491121134e+02
-1.063281605611872793e+00,-2.452086011422698419e+01,1.952075362364081741e+02
3.615714370973103775e-01,-2.087204579131634929e+01,2.103388527419826062e+02
4.193683928045275483e-02,-1.834138575738767685e+01,3.334908718754096526e+02
-7.336773994847953784e-01,-7.794646759016258919e+00,7.709305319800340328e+01
5.894202523530566173e-01,1.055767669808113096e+00,1.591568863257413113e+02
2.633687007932287300e-02,-2.144256667470023814e+01,3.244150574360722885e+02
1.270754490725820141e+00,-1.019319475462736158e+00,1.276647912765916715e+02
4.477970006095945837e-02,-1.890603087007436045e+01,2.479606860675821736e+02
-1.388781269471310587e-01,-2.351882001251394172e+01,2.827738953456164950e+02
-3.558624512143521157e-01,-2.214514147790930920e+01,2.672059479090838181e+02
2.998009040492140564e-01,-1.932474960178726420e+01,2.061813272787763935e+02
2.493416064186330328e+00,-2.317869720432598868e+00,3.110366417141981401e+02
-8.609517052702773121e-01,-2.822291711940080461e+01,2.906777393150719604e+02
-1.889459358615951379e-01,-1.702498652953468650e+01,1.578825236836679835e+02
-3.020252891617008495e-01,-7.330865802404584741e+00,1.155379070287641810e+02
1.878208901734444103e+00,1.145064440802000050e+01,2.278148978432160163e+02
2.641153704014826964e+00,-6.906186247939221978e+00,2.972917314034021956e+02
-5.801875013368796852e-01,-2.193758954058753119e+01,2.861147694104370771e+02
-1.576438927389655076e+00,-2.569417571143219803e+01,2.862814198174055491e+02
-6.984329024568932676e-01,-2.292624088467590227e+01,2.876325921331706468e+02
-1.020506442825608318e+00,-2.251823580695479521e+01,3.053316024672162712e+02
1.862346101036503665e+00,-1.341092978463082019e+01,2.261914518729453221e+02
5.503577843791296331e-01,-2.047406508120791102e+01,3.126885864612179375e+02
-2.963492522246618521e-01,-2.269616593334074039e+01,1.462857325833992661e+02
